"uid","domainID","siteID","namedLocation","laboratoryName","collectDate","processedDate","genomicsSampleID","deprecatedVialID","dnaSampleID","internalLabID","sequenceAnalysisType","testMethod","sampleMaterial","sampleMass","nucleicAcidConcentration","nucleicAcidQuantMethod","nucleicAcidPurity","dnaPooledStatus","qaqcStatus","dnaProcessedBy","remarks","dataQF","publicationDate"
"01cfb9c5-1f3d-49b6-a9aa-d2546064a42d","D10","STER","STER_035.basePlot.bgc","Battelle Applied Genomics",2016-08-17 14:30:00,2017-12-04,"STER_035-M-27-31-20160817-GEN",NA,"STER_035-M-27-31-20160817-GEN-DNA1","BMI_Plate15WellD5","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,6.7,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"664a46d5-f352-4383-9440-6a9229b25b20","D10","STER","STER_035.basePlot.bgc","Battelle Applied Genomics",2016-08-17 14:58:00,2017-11-29,"STER_035-M-20160817-COMP",NA,"STER_035-M-20160817-COMP-DNA1","BMI_Plate19WellA7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,1,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"ad836c5a-df78-402c-aa83-4e67de4e57c4","D10","STER","STER_035.basePlot.bgc","Battelle Applied Genomics",2016-08-17 14:38:00,2017-12-04,"STER_035-M-7.5-22-20160817-GEN",NA,"STER_035-M-7.5-22-20160817-GEN-DNA1","BMI_Plate15WellD4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"118e3d46-0969-4a4b-acd5-17e1ad36c319","D10","STER","STER_035.basePlot.bgc","Battelle Applied Genomics",2016-08-17 14:58:00,2017-12-04,"STER_035-M-0.5-12.5-20160817-GEN",NA,"STER_035-M-0.5-12.5-20160817-GEN-DNA1","BMI_Plate15WellC2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,12,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"c5587988-1f4f-4164-a82c-a93ec622e7de","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2016-08-17 15:49:00,2017-12-05,"STER_029-M-18-36-20160817-GEN",NA,"STER_029-M-18-36-20160817-GEN-DNA1","BMI_Plate16WellA9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,1.9,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"2f1b1186-ca58-4e50-983c-9313d2880fbf","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2016-08-17 16:13:00,2017-11-29,"STER_029-M-20160817-COMP",NA,"STER_029-M-20160817-COMP-DNA1","BMI_Plate19WellA6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,2.6,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"407b914d-5935-4db8-a088-26f6a0da8ffe","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2016-08-17 15:52:00,2017-12-05,"STER_029-M-9-6-20160817-GEN",NA,"STER_029-M-9-6-20160817-GEN-DNA1","BMI_Plate16WellE4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.6,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"172b4ab3-11f5-49dc-82ae-bd59ae35276c","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2016-08-17 16:13:00,2017-12-05,"STER_029-M-33-32.5-20160817-GEN",NA,"STER_029-M-33-32.5-20160817-GEN-DNA1","BMI_Plate16WellB8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,3.2,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"01eda13f-af6f-4c3f-8ed0-71158ced0cae","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2016-08-17 16:49:00,2017-12-05,"STER_031-M-20-33.5-20160817-GEN",NA,"STER_031-M-20-33.5-20160817-GEN-DNA1","BMI_Plate16WellB7","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,0.9,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"2bd9852b-9060-4c1c-af39-f762d2df90a0","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2016-08-17 17:11:00,2017-11-29,"STER_031-M-20160817-COMP",NA,"STER_031-M-20160817-COMP-DNA1","BMI_Plate19WellA4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.2,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"9f0a815d-4eb4-4919-87c7-bb32c7912a0e","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2016-08-17 16:54:00,2017-11-22,"STER_031-M-5-34.5-20160817-GEN",NA,"STER_031-M-5-34.5-20160817-GEN-DNA1","BMI_Plate17WellF8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,2.7,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"9dbab4e1-3193-431d-81c5-061a831ad280","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2016-08-17 17:11:00,2017-12-05,"STER_031-M-32-13.5-20160817-GEN",NA,"STER_031-M-32-13.5-20160817-GEN-DNA1","BMI_Plate16WellB5","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,1.4,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"2e59e708-78fd-47c1-9102-88b2f5c4e498","D10","STER","STER_034.basePlot.bgc","Battelle Applied Genomics",2016-08-17 18:50:00,2017-12-04,"STER_034-M-8-16-20160817-GEN",NA,"STER_034-M-8-16-20160817-GEN-DNA1","BMI_Plate15WellB1","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,24,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"7c2f8744-66c4-4e54-8e6b-00498b0a63fe","D10","STER","STER_034.basePlot.bgc","Battelle Applied Genomics",2016-08-17 19:12:00,2017-11-29,"STER_034-M-20160817-COMP",NA,"STER_034-M-20160817-COMP-DNA1","BMI_Plate19WellA3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,2.2,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"bd5baf07-a7d0-4d61-9696-6f239692fb64","D10","STER","STER_034.basePlot.bgc","Battelle Applied Genomics",2016-08-17 18:52:00,2017-12-04,"STER_034-M-27-9-20160817-GEN",NA,"STER_034-M-27-9-20160817-GEN-DNA1","BMI_Plate15WellB6","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"596ad24a-6b90-4a05-9c7d-e58d7c6cf893","D10","STER","STER_034.basePlot.bgc","Battelle Applied Genomics",2016-08-17 19:12:00,2017-12-04,"STER_034-M-38.5-24.5-20160817-GEN",NA,"STER_034-M-38.5-24.5-20160817-GEN-DNA1","BMI_Plate15WellB4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"d65d7b07-1d1a-452b-844f-22426e844960","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2016-08-17 19:47:00,2017-12-05,"STER_027-M-21-0-20160817-GEN",NA,"STER_027-M-21-0-20160817-GEN-DNA1","BMI_Plate16WellD2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,6.1,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"d6f436c2-6e28-4d46-adfa-fcda63f83336","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2016-08-17 20:05:00,2017-11-29,"STER_027-M-20160817-COMP",NA,"STER_027-M-20160817-COMP-DNA1","BMI_Plate19WellA12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"df91dfbc-9b84-4223-88eb-ae0afc7bcb82","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2016-08-17 19:49:00,2017-12-05,"STER_027-M-14.5-33.5-20160817-GEN",NA,"STER_027-M-14.5-33.5-20160817-GEN-DNA1","BMI_Plate16WellE3","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"f9c39ea0-0302-4201-a4c2-954036708a2d","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2016-08-17 20:05:00,2017-12-05,"STER_027-M-8.5-13.5-20160817-GEN",NA,"STER_027-M-8.5-13.5-20160817-GEN-DNA1","BMI_Plate16WellE8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","hZbYwvE98vBgTyr5HWFh7g==",NA,NA,"20201217T170337Z"
"48174721-88a9-4068-871a-acccccc4da57","D10","STER","STER_033.basePlot.bgc","Battelle Applied Genomics",2016-08-18 14:55:00,2017-11-22,"STER_033-M-30-32-20160818-GEN",NA,"STER_033-M-30-32-20160818-GEN-DNA1","BMI_Plate17WellG11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.2,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"59fa85da-34b7-4322-bbf5-01d5d4d15442","D10","STER","STER_033.basePlot.bgc","Battelle Applied Genomics",2016-08-18 15:27:00,2017-11-29,"STER_033-M-20160818-COMP",NA,"STER_033-M-20160818-COMP-DNA1","BMI_Plate19WellA8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.5,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"fc7a92e4-eb38-4b32-942c-87e37c8e0c1d","D10","STER","STER_033.basePlot.bgc","Battelle Applied Genomics",2016-08-18 15:08:00,2017-11-22,"STER_033-M-23.5-4.5-20160818-GEN",NA,"STER_033-M-23.5-4.5-20160818-GEN-DNA1","BMI_Plate17WellD8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,3.8,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"4c96f1d6-e6c5-44cd-98cc-121c8db4ed7e","D10","STER","STER_033.basePlot.bgc","Battelle Applied Genomics",2016-08-18 15:27:00,2017-11-22,"STER_033-M-10-39.5-20160818-GEN",NA,"STER_033-M-10-39.5-20160818-GEN-DNA1","BMI_Plate17WellF2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.1,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T170337Z"
"be8f1102-72e0-4a8e-bb00-48473be55df2","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2017-06-05 13:07:00,2018-02-23,"STER_031-M-38-0.5-20170605-GEN",NA,"STER_031-M-38-0.5-20170605-GEN-DNA1","BMI_Plate31WellH5","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"1fb2cb91-986f-4259-9db9-f45bf834ba45","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2017-06-05 14:09:00,2018-06-11,"STER_031-M-20170605-COMP",NA,"STER_031-M-20170605-COMP-DNA1","BMI_Plate67WellF4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"3d6652c1-6da7-4a43-9270-4e2320549d5a","D10","STER","STER_028.basePlot.bgc","Battelle Applied Genomics",2017-06-05 13:09:00,2018-02-22,"STER_028-M-38-0.5-20170605-GEN",NA,"STER_028-M-38-0.5-20170605-GEN-DNA1","BMI_Plate30WellG7","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"fe4d9826-92b4-42dc-b890-80ac55f3d749","D10","STER","STER_028.basePlot.bgc","Battelle Applied Genomics",2017-06-05 14:05:00,2018-06-11,"STER_028-M-20170605-COMP",NA,"STER_028-M-20170605-COMP-DNA1","BMI_Plate68WellC3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"edf15eec-56b1-4880-a9ff-5f77f9a561d5","D10","STER","STER_028.basePlot.bgc","Battelle Applied Genomics",2017-06-05 13:38:00,2018-02-22,"STER_028-M-4-36.5-20170605-GEN",NA,"STER_028-M-4-36.5-20170605-GEN-DNA1","BMI_Plate30WellG10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.2,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"df13b4a4-26c3-41de-b934-88c613c801fa","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2017-06-05 13:49:00,2018-02-22,"STER_031-M-4.5-9.5-20170605-GEN",NA,"STER_031-M-4.5-9.5-20170605-GEN-DNA1","BMI_Plate30WellH4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,6.6,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"83a2b294-8027-481e-bf2a-62d3da97f619","D10","STER","STER_028.basePlot.bgc","Battelle Applied Genomics",2017-06-05 14:05:00,2018-02-22,"STER_028-M-4.5-9.5-20170605-GEN",NA,"STER_028-M-4.5-9.5-20170605-GEN-DNA1","BMI_Plate30WellG8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,12,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"6797491a-a6c9-4b37-8322-5e5d2ed20e73","D10","STER","STER_031.basePlot.bgc","Battelle Applied Genomics",2017-06-05 14:09:00,2018-02-23,"STER_031-M-4-36.5-20170605-GEN",NA,"STER_031-M-4-36.5-20170605-GEN-DNA1","BMI_Plate31WellH4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,1.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"273fdb62-c0c2-4d75-a29f-10f799ba9469","D10","STER","STER_026.basePlot.bgc","Battelle Applied Genomics",2017-06-05 14:49:00,2018-02-23,"STER_026-M-18-6-20170605-GEN",NA,"STER_026-M-18-6-20170605-GEN-DNA1","BMI_Plate31WellH7","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.5,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"c819c0bc-d8e4-4ee1-a2e1-6f8acec8ecf5","D10","STER","STER_026.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:39:00,2018-06-11,"STER_026-M-20170605-COMP",NA,"STER_026-M-20170605-COMP-DNA1","BMI_Plate68WellB4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,2.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"f02840dd-d877-4e43-bd90-5f00c7bd8175","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:12:00,2018-02-22,"STER_029-M-31.5-24.5-20170605-GEN",NA,"STER_029-M-31.5-24.5-20170605-GEN-DNA1","BMI_Plate30WellH2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,7.5,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"88a3169e-ecac-4169-9497-5a15f30d6d1c","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:38:00,2018-06-11,"STER_029-M-20170605-COMP",NA,"STER_029-M-20170605-COMP-DNA1","BMI_Plate67WellE4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"b02cdc95-a1f0-4b8b-93ad-4e6f96fa3c90","D10","STER","STER_026.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:13:00,2018-02-23,"STER_026-M-21-36.5-20170605-GEN",NA,"STER_026-M-21-36.5-20170605-GEN-DNA1","BMI_Plate31WellH8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,7.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"3c61928b-7fb8-4879-8f32-118c2e804a55","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:18:00,2018-02-23,"STER_029-M-0-5.5-20170605-GEN",NA,"STER_029-M-0-5.5-20170605-GEN-DNA1","BMI_Plate31WellH3","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,2.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"fa63b0ea-9988-4742-bdec-ab0bc78b73b0","D10","STER","STER_029.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:38:00,2018-02-23,"STER_029-M-21.5-0.5-20170605-GEN",NA,"STER_029-M-21.5-0.5-20170605-GEN-DNA1","BMI_Plate31WellH2","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,7.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"3b24c636-b450-43d7-a2a8-66634eba35df","D10","STER","STER_026.basePlot.bgc","Battelle Applied Genomics",2017-06-05 15:39:00,2018-02-23,"STER_026-M-5-31-20170605-GEN",NA,"STER_026-M-5-31-20170605-GEN-DNA1","BMI_Plate31WellH6","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.5,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"b42cf786-419f-4863-b56f-e440425f1b69","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2017-06-05 16:29:00,2018-02-23,"STER_027-M-17.5-7-20170605-GEN",NA,"STER_027-M-17.5-7-20170605-GEN-DNA1","BMI_Plate31WellH10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"ea18d171-7a93-4e8d-8a1f-14b198fe3750","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2017-06-05 17:11:00,2018-06-11,"STER_027-M-20170605-COMP",NA,"STER_027-M-20170605-COMP-DNA1","BMI_Plate68WellC2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,1.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"13059835-ab27-47fa-a0dd-5de1bbcef7fc","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2017-06-05 16:56:00,2018-02-23,"STER_027-M-20-30-20170605-GEN",NA,"STER_027-M-20-30-20170605-GEN-DNA1","BMI_Plate31WellH9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"7a39c7b4-7017-4cbf-95f9-6d4c0b101c94","D10","STER","STER_027.basePlot.bgc","Battelle Applied Genomics",2017-06-05 17:11:00,2018-02-23,"STER_027-M-36.5-11-20170605-GEN",NA,"STER_027-M-36.5-11-20170605-GEN-DNA1","BMI_Plate31WellH11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,2.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"644e39b3-39c6-47a0-9925-44629b8b18f0","D10","STER","STER_006.basePlot.bgc","Battelle Applied Genomics",2017-06-06 14:17:00,2018-02-22,"STER_006-M-6.5-20.5-20170606-GEN",NA,"STER_006-M-6.5-20.5-20170606-GEN-DNA1","BMI_Plate30WellD1","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"33b946ee-7a9d-4461-ae02-95dc007d32b8","D10","STER","STER_006.basePlot.bgc","Battelle Applied Genomics",2017-06-06 14:52:00,2018-10-02,"STER_006-M-20170606-COMP",NA,"STER_006-M-20170606-COMP-DNA2","BMI_Plate75WellG11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"e3e8e4b2-1be1-4037-9835-06b5b935f648","D10","STER","STER_006.basePlot.bgc","Battelle Applied Genomics",2017-06-06 14:38:00,2018-02-22,"STER_006-M-19.5-7.5-20170606-GEN",NA,"STER_006-M-19.5-7.5-20170606-GEN-DNA1","BMI_Plate30WellC9","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,2.9,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"c442bd8f-4129-4467-969a-b9f8b8bb23b1","D10","STER","STER_012.basePlot.bgc","Battelle Applied Genomics",2017-06-06 14:40:00,2018-02-22,"STER_012-M-39.5-4.5-20170606-GEN",NA,"STER_012-M-39.5-4.5-20170606-GEN-DNA1","BMI_Plate30WellE10","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,5.8,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"5e23c398-bf5f-4146-947b-35bb28ca043e","D10","STER","STER_012.basePlot.bgc","Battelle Applied Genomics",2017-06-06 15:31:00,2018-06-11,"STER_012-M-20170606-COMP",NA,"STER_012-M-20170606-COMP-DNA1","BMI_Plate68WellB2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,1.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"4fd9943d-d717-47d3-a0dc-062e693d34d3","D10","STER","STER_006.basePlot.bgc","Battelle Applied Genomics",2017-06-06 14:52:00,2018-02-22,"STER_006-M-38-4-20170606-GEN",NA,"STER_006-M-38-4-20170606-GEN-DNA1","BMI_Plate30WellC12","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.8,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"e1ce14c9-7f2c-407f-9b62-9d6c352c8125","D10","STER","STER_012.basePlot.bgc","Battelle Applied Genomics",2017-06-06 15:00:00,2018-02-22,"STER_012-M-33.5-28.5-20170606-GEN",NA,"STER_012-M-33.5-28.5-20170606-GEN-DNA1","BMI_Plate30WellE11","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.3,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"211809cd-8c81-4b42-8c54-4cfb563e1cda","D10","STER","STER_012.basePlot.bgc","Battelle Applied Genomics",2017-06-06 15:31:00,2018-02-22,"STER_012-M-5-32.5-20170606-GEN",NA,"STER_012-M-5-32.5-20170606-GEN-DNA1","BMI_Plate30WellE12","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,4.7,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"4f8007da-d8f5-4e7e-9119-6da567cb7756","D10","STER","STER_016.basePlot.bgc","Battelle Applied Genomics",2017-06-06 15:32:00,2018-02-22,"STER_016-M-1.5-22.5-20170606-GEN",NA,"STER_016-M-1.5-22.5-20170606-GEN-DNA1","BMI_Plate30WellF4","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,3,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"8aea9af1-78d4-4c06-ac64-923a23731788","D10","STER","STER_016.basePlot.bgc","Battelle Applied Genomics",2017-06-06 16:07:00,2018-06-11,"STER_016-M-20170606-COMP",NA,"STER_016-M-20170606-COMP-DNA1","BMI_Plate68WellB3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,1.5,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"a4b7a608-5cb0-408a-b4cb-f33aa26cd12c","D10","STER","STER_016.basePlot.bgc","Battelle Applied Genomics",2017-06-06 15:48:00,2018-02-22,"STER_016-M-30-13-20170606-GEN",NA,"STER_016-M-30-13-20170606-GEN-DNA1","BMI_Plate30WellF7","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,8.7,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"4b8e61ad-4a9c-43bd-8ae4-97e94d26ed4a","D10","STER","STER_010.basePlot.bgc","Battelle Applied Genomics",2017-06-06 16:03:00,2018-02-22,"STER_010-M-1-5-20170606-GEN",NA,"STER_010-M-1-5-20170606-GEN-DNA1","BMI_Plate30WellD3","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,3.3,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"ce9a006e-5667-4a37-8f06-09ff7b05e56a","D10","STER","STER_010.basePlot.bgc","Battelle Applied Genomics",2017-06-06 16:45:00,2018-06-11,"STER_010-M-20170606-COMP",NA,"STER_010-M-20170606-COMP-DNA1","BMI_Plate68WellA3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230238Z"
"a4755889-1310-4fa7-a60e-82ba597fd1d4","D10","STER","STER_016.basePlot.bgc","Battelle Applied Genomics",2017-06-06 16:07:00,2018-02-22,"STER_016-M-35.5-36.5-20170606-GEN",NA,"STER_016-M-35.5-36.5-20170606-GEN-DNA1","BMI_Plate30WellF8","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,8.3,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
"35c2c138-448d-4a25-a8cb-60d687df42ef","D10","STER","STER_010.basePlot.bgc","Battelle Applied Genomics",2017-06-06 16:19:00,2018-02-22,"STER_010-M-30-6.5-20170606-GEN",NA,"STER_010-M-30-6.5-20170606-GEN-DNA1","BMI_Plate30WellD6","marker gene","BMI_dnaExtractionSOP_v1","soil",0.25,1.2,"Quantus",NA,"N","Pass","lB45gbSpt1o9A1rsmuBeww==",NA,NA,"20201217T230238Z"
