"uid","domainID","siteID","namedLocation","laboratoryName","collectDate","processedDate","genomicsSampleID","deprecatedVialID","dnaSampleID","internalLabID","sequenceAnalysisType","testMethod","sampleMaterial","sampleMass","nucleicAcidConcentration","nucleicAcidQuantMethod","nucleicAcidPurity","dnaPooledStatus","qaqcStatus","dnaProcessedBy","remarks","dataQF","publicationDate"
"fe55502e-3e66-4009-b913-ef4f8b87f506","D15","ONAQ","ONAQ_042.basePlot.bgc","Battelle Applied Genomics","2017-06-29 18:46:00","2018-05-08","ONAQ_042-M-20170629-COMP",NA,"ONAQ_042-M-20170629-COMP-DNA1","BMI_Plate61WellD5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T214229Z"
"f4013f3f-dcca-46c0-bf03-77f97f978afb","D15","ONAQ","ONAQ_044.basePlot.bgc","Battelle Applied Genomics","2017-06-29 20:42:00","2018-05-08","ONAQ_044-M-20170629-COMP",NA,"ONAQ_044-M-20170629-COMP-DNA1","BMI_Plate61WellD7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,2.4,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T214229Z"
"a183e14a-999b-4bf3-9aa6-ae2f7c0bfdda","D15","ONAQ","ONAQ_008.basePlot.bgc","Battelle Applied Genomics","2018-05-29 16:29:00","2018-12-17","ONAQ_008-M-20180529-COMP",NA,"ONAQ_008-M-20180529-COMP-DNA1","BMI_Plate88WellA8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.5,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"99583d25-2341-424b-b493-eabeb40fd658","D15","ONAQ","ONAQ_010.basePlot.bgc","Battelle Applied Genomics","2018-05-29 20:13:00","2018-12-17","ONAQ_010-M-20180529-COMP",NA,"ONAQ_010-M-20180529-COMP-DNA1","BMI_Plate88WellA9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,20,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"56de177b-dab1-4fe7-87cf-c784da02a968","D15","ONAQ","ONAQ_004.basePlot.bgc","Battelle Applied Genomics","2018-05-29 22:29:00","2018-12-17","ONAQ_004-M-20180529-COMP",NA,"ONAQ_004-M-20180529-COMP-DNA1","BMI_Plate88WellA6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,6.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"861069e3-16ed-4113-8117-25ba895589af","D15","ONAQ","ONAQ_043.basePlot.bgc","Battelle Applied Genomics","2018-05-30 15:54:00","2018-12-17","ONAQ_043-M-20180530-COMP",NA,"ONAQ_043-M-20180530-COMP-DNA1","BMI_Plate88WellA12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"070cba08-ae82-4465-9a13-76bcf79dc41a","D15","ONAQ","ONAQ_041.basePlot.bgc","Battelle Applied Genomics","2018-05-30 17:15:00","2018-12-17","ONAQ_041-M-20180530-COMP",NA,"ONAQ_041-M-20180530-COMP-DNA1","BMI_Plate88WellA10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"a6221df6-5ab4-4c04-b248-5322fa3cb4f1","D15","ONAQ","ONAQ_044.basePlot.bgc","Battelle Applied Genomics","2018-05-30 18:46:00","2018-12-17","ONAQ_044-M-20180530-COMP",NA,"ONAQ_044-M-20180530-COMP-DNA1","BMI_Plate88WellB6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"f458563b-8fc8-4a07-b7ab-9dcf78856b82","D15","ONAQ","ONAQ_042.basePlot.bgc","Battelle Applied Genomics","2018-05-30 20:25:00","2018-12-17","ONAQ_042-M-20180530-COMP",NA,"ONAQ_042-M-20180530-COMP-DNA1","BMI_Plate88WellA11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"1d72669f-9a77-426b-898d-29822bbec127","D15","ONAQ","ONAQ_005.basePlot.bgc","Battelle Applied Genomics","2018-05-30 21:55:00","2018-12-17","ONAQ_005-M-20180530-COMP",NA,"ONAQ_005-M-20180530-COMP-DNA1","BMI_Plate88WellA7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,20,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T134055Z"
"731e54ac-57f1-4fdd-924f-13926c4225a7","D15","ONAQ","ONAQ_002.basePlot.bgc","Battelle Applied Genomics","2018-05-31 16:09:00","2018-11-13","ONAQ_002-M-20180531-COMP",NA,"ONAQ_002-M-20180531-COMP-DNA1","BMI_Plate81WellH10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,25,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T134055Z"
"9d07900f-dc93-4603-998f-b6c2bb4c3631","D15","ONAQ","ONAQ_003.basePlot.bgc","Battelle Applied Genomics","2018-05-31 19:58:00","2018-11-13","ONAQ_003-M-20180531-COMP",NA,"ONAQ_003-M-20180531-COMP-DNA1","BMI_Plate81WellH11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T134055Z"
"d79d7d64-7d2e-4a3d-8a23-6c33794e4017","D16","ABBY","ABBY_004.basePlot.bgc","Battelle Applied Genomics","2017-06-05 17:47:00","2018-03-24","ABBY_004-M-20170605-COMP",NA,"ABBY_004-M-20170605-COMP-DNA1","BMI_Plate42WellH4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,38,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"7e89e274-2dfc-4bda-902d-c5740184e161","D16","ABBY","ABBY_006.basePlot.bgc","Battelle Applied Genomics","2017-06-05 19:46:00","2018-03-24","ABBY_006-M-20170605-COMP",NA,"ABBY_006-M-20170605-COMP-DNA1","BMI_Plate42WellH5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,34,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"c1879f0e-fede-49ee-bdcf-07b7ed161992","D16","ABBY","ABBY_006.basePlot.bgc","Battelle Applied Genomics","2017-06-05 20:49:00","2018-03-24","ABBY_006-O-20170605-COMP",NA,"ABBY_006-O-20170605-COMP-DNA1","BMI_Plate42WellH6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,66,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"f9b9f592-b02b-4209-b32f-3f5bc3c9fb91","D16","ABBY","ABBY_002.basePlot.bgc","Battelle Applied Genomics","2017-06-05 23:57:00","2018-05-08","ABBY_002-O-20170605-COMP",NA,"ABBY_002-O-20170605-COMP-DNA1","BMI_Plate61WellC9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"7d46e933-1c57-44dd-839e-371f6165f7ea","D16","ABBY","ABBY_062.basePlot.bgc","Battelle Applied Genomics","2017-06-06 16:42:00","2018-03-24","ABBY_062-M-20170606-COMP",NA,"ABBY_062-M-20170606-COMP-DNA1","BMI_Plate42WellH9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,34,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"dbce85d0-5402-4463-9ea6-36c5764270bc","D16","ABBY","ABBY_061.basePlot.bgc","Battelle Applied Genomics","2017-06-06 18:50:00","2018-03-24","ABBY_061-M-20170606-COMP",NA,"ABBY_061-M-20170606-COMP-DNA1","BMI_Plate42WellH8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,36,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"f42b27b7-67c7-4675-928b-ca405f3910c8","D16","ABBY","ABBY_070.basePlot.bgc","Battelle Applied Genomics","2017-06-06 21:11:00","2018-03-24","ABBY_070-M-20170606-COMP",NA,"ABBY_070-M-20170606-COMP-DNA1","BMI_Plate42WellH11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,38,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"bd5913c0-bffd-4860-bdeb-c59b5fbeb388","D16","ABBY","ABBY_063.basePlot.bgc","Battelle Applied Genomics","2017-06-06 22:50:00","2018-03-24","ABBY_063-M-20170606-COMP",NA,"ABBY_063-M-20170606-COMP-DNA1","BMI_Plate42WellH10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,36,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"09913fbc-f552-489b-8efc-c46db70971f6","D16","ABBY","ABBY_023.basePlot.bgc","Battelle Applied Genomics","2017-06-07 16:08:00","2018-03-24","ABBY_023-M-20170607-COMP",NA,"ABBY_023-M-20170607-COMP-DNA1","BMI_Plate42WellH7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,45,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"0930e7a5-2841-4589-8fe1-dfe03e8baf3a","D16","ABBY","ABBY_003.basePlot.bgc","Battelle Applied Genomics","2017-06-07 17:50:00","2018-03-24","ABBY_003-M-20170607-COMP",NA,"ABBY_003-M-20170607-COMP-DNA1","BMI_Plate42WellH2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,34,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"55d22f29-107a-4a50-b520-f5fce17c8bc9","D16","ABBY","ABBY_003.basePlot.bgc","Battelle Applied Genomics","2017-06-07 18:17:00","2018-03-24","ABBY_003-O-20170607-COMP",NA,"ABBY_003-O-20170607-COMP-DNA1","BMI_Plate42WellH3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,47,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"febbb259-8c4e-4e60-9ffb-fa8a5d9bda82","D16","ABBY","ABBY_001.basePlot.bgc","Battelle Applied Genomics","2017-06-07 21:19:00","2018-05-08","ABBY_001-M-20170607-COMP",NA,"ABBY_001-M-20170607-COMP-DNA1","BMI_Plate61WellC8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,10,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T231248Z"
"e6d9125d-832b-422d-8fd0-5a7b892379f9","D16","WREF","WREF_007.basePlot.bgc","Battelle Applied Genomics","2018-06-25 18:49:00","2018-11-13","WREF_007-O-20180625-COMP",NA,"WREF_007-O-20180625-COMP-DNA1","BMI_Plate81WellD1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,24,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"1eeec655-407a-4939-a557-28a71c20d42c","D16","WREF","WREF_005.basePlot.bgc","Battelle Applied Genomics","2018-06-25 21:41:00","2018-11-13","WREF_005-M-20180625-COMP",NA,"WREF_005-M-20180625-COMP-DNA1","BMI_Plate81WellC12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,20,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"812b6395-31e7-4acb-aa14-4ec1326a52fe","D16","WREF","WREF_001.basePlot.bgc","Battelle Applied Genomics","2018-06-25 23:25:00","2018-11-13","WREF_001-M-20180625-COMP",NA,"WREF_001-M-20180625-COMP-DNA1","BMI_Plate81WellC8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"94375ea4-faa3-4120-9b12-2fb3ec251674","D16","WREF","WREF_001.basePlot.bgc","Battelle Applied Genomics","2018-06-26 00:25:00","2018-11-13","WREF_001-O-20180625-COMP",NA,"WREF_001-O-20180625-COMP-DNA1","BMI_Plate81WellC9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,63,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"e132aefe-e8a4-428b-9495-fa58397a4da1","D16","WREF","WREF_008.basePlot.bgc","Battelle Applied Genomics","2018-06-26 17:03:00","2018-11-13","WREF_008-M-20180626-COMP",NA,"WREF_008-M-20180626-COMP-DNA1","BMI_Plate81WellD2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"42fd3799-0007-41d7-a097-de6edcadb35b","D16","WREF","WREF_004.basePlot.bgc","Battelle Applied Genomics","2018-06-26 19:50:00","2018-11-13","WREF_004-M-20180626-COMP",NA,"WREF_004-M-20180626-COMP-DNA1","BMI_Plate81WellC11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"db95f877-0615-4828-bf46-9e2317ece874","D16","WREF","WREF_003.basePlot.bgc","Battelle Applied Genomics","2018-06-26 22:19:00","2018-11-13","WREF_003-M-20180626-COMP",NA,"WREF_003-M-20180626-COMP-DNA1","BMI_Plate81WellC10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"1823fc2c-500d-4ee9-a4a5-efed37779df4","D16","WREF","WREF_073.basePlot.bgc","Battelle Applied Genomics","2018-06-27 20:30:00","2018-11-13","WREF_073-O-20180627-COMP",NA,"WREF_073-O-20180627-COMP-DNA1","BMI_Plate81WellD7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,111,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"dd1d5b5b-e4f2-4d72-a499-8295c8d3acbe","D16","WREF","WREF_071.basePlot.bgc","Battelle Applied Genomics","2018-06-27 22:41:00","2019-02-19","WREF_071-M-20180627-COMP",NA,"WREF_071-M-20180627-COMP-DNA2","18S_12_1127","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.2,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T140153Z"
"05baac79-cab9-41e6-9cc8-9f71b623a13c","D16","WREF","WREF_072.basePlot.bgc","Battelle Applied Genomics","2018-06-28 17:25:00","2018-11-13","WREF_072-O-20180628-COMP",NA,"WREF_072-O-20180628-COMP-DNA1","BMI_Plate81WellD6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"48f76d06-c544-4452-9c31-1552b0199f2e","D16","WREF","WREF_072.basePlot.bgc","Battelle Applied Genomics","2018-06-28 17:53:00","2018-11-13","WREF_072-M-20180628-COMP",NA,"WREF_072-M-20180628-COMP-DNA1","BMI_Plate81WellD5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"ca18b59d-6b48-4719-b1b0-d326bd7cdcdf","D16","WREF","WREF_070.basePlot.bgc","Battelle Applied Genomics","2018-06-28 20:09:00","2018-11-13","WREF_070-M-20180628-COMP",NA,"WREF_070-M-20180628-COMP-DNA1","BMI_Plate81WellD3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,1.1,"Quantus",NA,"N","Pass","vMLbKuU6fpEETMu6NU7Hlg==",NA,NA,"20200602T140153Z"
"4e81ffce-ccd7-43f6-bce1-9d4694d0ece7","D17","SJER","SJER_004.basePlot.bgc","Battelle Applied Genomics","2017-03-13 21:55:00","2018-03-19","SJER_004-M-20170313-COMP",NA,"SJER_004-M-20170313-COMP-DNA1","BMI_Plate41WellC2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"1b4aee75-59cd-4879-826d-be66f5d707b7","D17","SJER","SJER_002.basePlot.bgc","Battelle Applied Genomics","2017-03-14 20:05:00","2018-03-19","SJER_002-M-20170314-COMP",NA,"SJER_002-M-20170314-COMP-DNA1","BMI_Plate41WellB12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"786175a0-a408-4e85-b280-e3cf979fc05f","D17","SJER","SJER_001.basePlot.bgc","Battelle Applied Genomics","2017-03-14 21:57:00","2018-03-19","SJER_001-M-20170314-COMP",NA,"SJER_001-M-20170314-COMP-DNA1","BMI_Plate41WellB10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"657c9493-d497-4881-9393-21e399f419b9","D17","SJER","SJER_001.basePlot.bgc","Battelle Applied Genomics","2017-03-14 21:15:00","2018-03-19","SJER_001-O-20170314-COMP",NA,"SJER_001-O-20170314-COMP-DNA1","BMI_Plate41WellB11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,30,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"7e29ea8b-0c66-4bd5-8270-3f6893b15702","D17","SJER","SJER_048.basePlot.bgc","Battelle Applied Genomics","2017-03-15 00:21:00","2018-03-19","SJER_048-M-20170314-COMP",NA,"SJER_048-M-20170314-COMP-DNA1","BMI_Plate41WellC9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"d8063641-af40-4e22-afae-366a152a789b","D17","SJER","SJER_047.basePlot.bgc","Battelle Applied Genomics","2017-03-15 20:10:00","2018-03-19","SJER_047-M-20170315-COMP",NA,"SJER_047-M-20170315-COMP-DNA1","BMI_Plate41WellC8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"7c7e57b1-3318-4fda-b5ba-8d3d570b59b4","D17","SJER","SJER_025.basePlot.bgc","Battelle Applied Genomics","2017-03-15 22:13:00","2018-03-19","SJER_025-O-20170315-COMP",NA,"SJER_025-O-20170315-COMP-DNA1","BMI_Plate41WellC5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,92,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"635b9f87-2584-486f-8172-73d6de7f153c","D17","SJER","SJER_025.basePlot.bgc","Battelle Applied Genomics","2017-03-15 22:40:00","2018-03-19","SJER_025-M-20170315-COMP",NA,"SJER_025-M-20170315-COMP-DNA1","BMI_Plate41WellC4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"c734a124-d8d1-4abc-9883-8e05f0d9bfc3","D17","SJER","SJER_005.basePlot.bgc","Battelle Applied Genomics","2017-03-16 00:15:00","2018-03-19","SJER_005-M-20170315-COMP",NA,"SJER_005-M-20170315-COMP-DNA1","BMI_Plate41WellC3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"582021af-34c3-42f0-b99b-7a44e386fc06","D17","SJER","SJER_003.basePlot.bgc","Battelle Applied Genomics","2017-03-16 17:08:00","2018-03-19","SJER_003-M-20170316-COMP",NA,"SJER_003-M-20170316-COMP-DNA1","BMI_Plate41WellC1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"8934659f-c9f6-4fd1-903c-b6f988e7e8df","D17","SJER","SJER_046.basePlot.bgc","Battelle Applied Genomics","2017-03-16 18:25:00","2018-03-19","SJER_046-M-20170316-COMP",NA,"SJER_046-M-20170316-COMP-DNA1","BMI_Plate41WellC7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,30,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"927cb95e-efce-43e3-ad14-d0adb1b58b77","D17","SJER","SJER_045.basePlot.bgc","Battelle Applied Genomics","2017-03-16 20:10:00","2018-03-19","SJER_045-M-20170316-COMP",NA,"SJER_045-M-20170316-COMP-DNA1","BMI_Plate41WellC6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,20,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T230547Z"
"96e01de6-48bb-4304-81eb-35e4cbf06335","D17","SJER","SJER_003.basePlot.bgc","Battelle Applied Genomics","2018-02-19 19:22:00","2018-12-17","SJER_003-M-20180219-COMP",NA,"SJER_003-M-20180219-COMP-DNA1","BMI_Plate88WellB4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"bd1e1756-7b56-42c1-8761-464d7ac4f53a","D17","SJER","SJER_048.basePlot.bgc","Battelle Applied Genomics","2018-02-20 17:58:00","2018-12-17","SJER_048-M-20180220-COMP",NA,"SJER_048-M-20180220-COMP-DNA1","BMI_Plate88WellE3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"1e7b914b-7e4c-44ea-9d54-ad57d56358b1","D17","SJER","SJER_047.basePlot.bgc","Battelle Applied Genomics","2018-02-20 19:41:00","2018-12-17","SJER_047-M-20180220-COMP",NA,"SJER_047-M-20180220-COMP-DNA1","BMI_Plate88WellE4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"dc0f54d2-f5d2-4170-ab82-7680a429ce07","D17","SJER","SJER_001.basePlot.bgc","Battelle Applied Genomics","2018-02-20 21:56:00","2018-12-17","SJER_001-M-20180220-COMP",NA,"SJER_001-M-20180220-COMP-DNA1","BMI_Plate88WellA4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,10,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"ecfcb3c2-c9bc-41db-b45b-25e9f64b378c","D17","SJER","SJER_045.basePlot.bgc","Battelle Applied Genomics","2018-02-22 18:10:00","2018-12-17","SJER_045-M-20180222-COMP",NA,"SJER_045-M-20180222-COMP-DNA1","BMI_Plate88WellD4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"022a2f16-d621-4a81-bfba-8d6da3491d30","D17","SJER","SJER_046.basePlot.bgc","Battelle Applied Genomics","2018-02-22 20:11:00","2018-12-17","SJER_046-M-20180222-COMP",NA,"SJER_046-M-20180222-COMP-DNA1","BMI_Plate88WellD3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,6.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"4cc6a142-0775-40fd-b7c8-a20ce33065c9","D17","SJER","SJER_002.basePlot.bgc","Battelle Applied Genomics","2018-02-22 22:40:00","2018-12-17","SJER_002-M-20180222-COMP",NA,"SJER_002-M-20180222-COMP-DNA1","BMI_Plate88WellA5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,10,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"3e231a88-ac6e-4633-9a45-6faecaf064d2","D17","SJER","SJER_025.basePlot.bgc","Battelle Applied Genomics","2018-02-27 17:14:00","2018-12-17","SJER_025-M-20180227-COMP",NA,"SJER_025-M-20180227-COMP-DNA1","BMI_Plate88WellC3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"41cf4151-6fd5-415b-aed4-bdfe84456d12","D17","SJER","SJER_005.basePlot.bgc","Battelle Applied Genomics","2018-02-27 18:51:00","2018-12-17","SJER_005-M-20180227-COMP",NA,"SJER_005-M-20180227-COMP-DNA1","BMI_Plate88WellC4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"dac3c597-9cbd-4559-933c-0c0ee02ea3b3","D17","SJER","SJER_004.basePlot.bgc","Battelle Applied Genomics","2018-02-27 20:45:00","2018-12-17","SJER_004-M-20180227-COMP",NA,"SJER_004-M-20180227-COMP-DNA1","BMI_Plate88WellB5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140643Z"
"2d64e0a3-6af8-4857-ad84-785c2504628a","D17","SOAP","SOAP_001.basePlot.bgc","Battelle Applied Genomics","2018-05-29 19:02:00","2018-12-17","SOAP_001-M-20180529-COMP",NA,"SOAP_001-M-20180529-COMP-DNA1","BMI_Plate88WellF4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140250Z"
"1cd58469-2cf4-404c-bb5f-1c3c3b51f52b","D17","SOAP","SOAP_005.basePlot.bgc","Battelle Applied Genomics","2018-05-30 16:29:00","2018-12-17","SOAP_005-M-20180529-COMP",NA,"SOAP_005-M-20180529-COMP-DNA1","BMI_Plate88WellH4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140250Z"
"64f88f83-28dd-48ab-866b-e7185ba6cc9a","D17","SOAP","SOAP_004.basePlot.bgc","Battelle Applied Genomics","2018-05-30 18:17:00","2018-12-17","SOAP_004-M-20180530-COMP",NA,"SOAP_004-M-20180530-COMP-DNA1","BMI_Plate88WellG3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,11,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20200602T140250Z"
